ID,Tags,Transcripts Rec'd,Transcripts Req'd,Letters Rec'd,Dept,Degree,Research Interests,Schools Attended,UG GPA,UG GPA SCALE,UG GPA (N),GRAD GPA,GRAD GPA SCALE,GRAD GPA (N),GREV,GREV%,GREV (N),GREQ,GREQ%,GREQ (N),GREA,GREA%,GREA (N),GRESubjName,GRESubjScore,GRESubj%,TOEFL,IELTS,EFL (N),Gender,Ethnicity,CA Res,For/Dom,Number of Reviews,Ratings,Avg. Rating,Admitted
1633262,RAKSHIT'S LIST,1,1,3,CMPS,MS, SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| DATA MANAGEMENT SYSTEMS| COMPUTER SECURITY,WUHAN UNIV,3.5,4,0.875,,,,151 (official),51,0.05446623093681069,168 (official),95,0.6492374727668562,3 (official),17,-0.1252723311546844,,,,99 (official),,0.825,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,5,5,No
1629946,RAKSHIT'S LIST,1,1,3,CMPS,MS, COMPUTER SECURITY| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| DATA SCIENCE AND ANALYTICS| NETWORKING,NATIONAL CENTRAL UNIV,3.41,4,0.8525,,,,150 (official),47,0.8936170212766115,170 (official),97,2.8085106382978893,3.5 (official),42,0.4893617021276597,,,,98 (official),,0.8166666666666667,M,Taiwanese/Taiwanese American,N,Foreign: Taiwan,1,5,5,No
1633399,RAKSHIT'S LIST,1,1,3,CMPS,MS, MACHINE LEARNING| COMPUTER SECURITY| HUMAN COMPUTER INTERACTION,BEIJING INST OF TECH,82.45,,,,,,151 (official),51,0.05446623093681069,167 (official),93,-0.35076252723314383,3.5 (official),42,0.3747276688453156,,,,101 (official),,0.8416666666666667,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,5,5,No
1633711,RAKSHIT'S LIST,1,1,3,CMPS,MS, ALGORITHMS AND THEORY,WUHAN UNIV,3.3,4,0.825,,,,150 (self),47,-0.9455337690631893,168 (self),95,0.6492374727668562,3 (self),17,-0.1252723311546844,,,,91 (self),,0.7583333333333333,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,6,6,No
1634921,FAIL FIRST FILTER|LOW ANALYTIC|LOW QUANTITATIVE|LOW VERBAL,1,1,2,CMPS,MS, SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| COMPUTER SECURITY| DATA SCIENCE AND ANALYTICS,UNIV AT ALBANY (SUNY),3.9,4,0.975,,,,140 (official),11,-10.94553376906319,163 (official),85,-4.350762527233144,2 (official),2,-1.1252723311546844,,,,,,,F,Chinese/Chinese-American,N,Foreign: People's Republic of China,0,,,No
1633481,FAIL FIRST FILTER|LOW QUANTITATIVE|LOW TOEFL,1,1,3,CMPS,MS, SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| COMPUTER GAMES AND DIGITAL MEDIA| ALGORITHMS AND THEORY,YUAN ZE UNIV,3.49,4,0.8725,,,,146 (official),30,-12.581632653061206,162 (official),82,0.030612244897980645,3 (official),17,-1.2346938775510203,,,,88 (official),,0.7333333333333333,F,Taiwanese/Taiwanese American,N,Domestic,0,,,No
1633383,VISHY'S LIST|WARMUTH'S LIST,2,2,3,CMPS,PhD, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS,"Univ of Chinese Acad of Sci,WUHAN UNIV",3.67,4,0.9175,,,,153 (official),60,2.0544662309368107,170 (official),97,2.649237472766856,3 (official),17,-0.1252723311546844,,,,100 (official),,0.8333333333333334,F,Chinese/Chinese-American,N,Foreign: People's Republic of China,0,,,No
1634661,FAIL FIRST FILTER|LOW GPA 4 SCALE|MS MANDUCHI,1,1,3,CMPS,MS," DATA VISUALIZATION, GRAPHICS AND VISION| MACHINE LEARNING| COMPUTER GAMES AND DIGITAL MEDIA",NATIONAL TSING HUA UNIV,2.808,Other,,,,,145 (official),26,-13.581632653061206,166 (official),91,4.030612244897981,3 (official),17,-1.2346938775510203,,,,89 (official),,0.7416666666666667,F,Taiwanese/Taiwanese American,N,Domestic,0,,,No
1634904,FAIL FIRST FILTER|LOW VERBAL,1,1,3,CMPS,MS, SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| DATA SCIENCE AND ANALYTICS| HUMAN COMPUTER INTERACTION,NANJING UNIV,4.2,5,0.8400000000000001,,,,143 (official),19,-7.945533769063189,170 (official),97,2.649237472766856,3 (official),17,-0.1252723311546844,,,,103 (official),,0.8583333333333333,F,Chinese/Chinese-American,N,Foreign: People's Republic of China,0,,,No
1632053,RAKSHIT'S LIST,1,1,3,CMPS,MS, DATA SCIENCE AND ANALYTICS,NORTHEASTERN UNIV (CHINA),80,,,,,,155 (official),68,4.054466230936811,170 (official),97,2.649237472766856,3 (official),17,-0.1252723311546844,,,,92 (official),,0.7666666666666667,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,7,7,No
1634506,SAMUEL'S LIST,1,1,2,CMPS,MS, NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| HUMAN COMPUTER INTERACTION| MACHINE LEARNING,NATIONAL TAIWAN UNIV,3.56,4,0.89,,,,148 (official),38,-1.1063829787233885,168 (official),95,0.8085106382978893,3 (official),17,-0.010638297872340274,,,,101 (official),,0.8416666666666667,M,Taiwanese/Taiwanese American,N,Foreign: Taiwan,1,8,8,Yes
1634850,SAMUEL'S LIST,1,1,3,CMPS,MS, STORAGE SYSTEMS| DATA MANAGEMENT SYSTEMS| ALGORITHMS AND THEORY,ZHEJIANG UNIV,3.65,4,0.9125,,,,156 (official),72,5.054466230936811,168 (official),95,0.6492374727668562,3.5 (official),42,0.3747276688453156,,,,102 (official),,0.85,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,5,5,No
1592714,SAMUEL'S LIST,1,1,3,CMPS,MS," MACHINE LEARNING| DATA VISUALIZATION, GRAPHICS AND VISION| HUMAN COMPUTER INTERACTION",TIANJIN UNIV,3.8,4,0.95,,,,154 (official),64,3.0544662309368107,167 (official),93,-0.35076252723314383,3 (official),17,-0.1252723311546844,,,,106 (official),,0.8833333333333333,F,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,7,7,No
1633292,SAMUEL'S LIST,1,1,3,CMPS,MS," MACHINE LEARNING| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| DATA VISUALIZATION, GRAPHICS AND VISION",HEFEI UNIV OF TECHNOLOGY,85.3,,,,,,153 (official),60,2.0544662309368107,168 (official),95,0.6492374727668562,3 (official),17,-0.1252723311546844,,,,101 (official),,0.8416666666666667,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,6,6,No
1632696,FAIL FIRST FILTER|LOW ANALYTIC|LOW GPA 4 SCALE,1,1,3,CMPS,MS, SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| MACHINE LEARNING| DATA SCIENCE AND ANALYTICS,ZHEJIANG UNIV,2.87,4,0.7175,2.84,4,0.71,151 (official),51,0.05446623093681069,167 (official),93,-0.35076252723314383,2.5 (official),7,-0.6252723311546844,,,,97 (official),,0.8083333333333333,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,0,,,No
1592417,ALVARO'S LIST|MILLER'S LIST,1,1,3,CMPS,PhD, COMPUTER SECURITY,BEIJING UNIV OF TECH,3.06,4,0.765,,,,144 (official),23,-6.945533769063189,167 (official),93,-0.35076252723314383,3 (official),17,-0.1252723311546844,,,,89 (official),,0.7416666666666667,U,Not Specified,N,Foreign: People's Republic of China,1,2,2,No
1634779,SAMUEL'S LIST,1,1,3,CMPS,MS, COMPUTER SECURITY| COMPUTING FOR SOCIETY| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES,Univ Sci & Tech Beijing,3.68,4,0.92,,,,156 (official),72,5.054466230936811,170 (official),97,2.649237472766856,3 (official),17,-0.1252723311546844,,,,100 (official),,0.8333333333333334,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,3,3,No
1633434,FLANAGAN'S LIST|KOLAITIS'S LIST,1,1,3,CMPS,PhD, DATA MANAGEMENT SYSTEMS| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| DATA SCIENCE AND ANALYTICS,TAIYUAN UNIV OF TECHNOLOGY,88,,,,,,153 (official),60,2.0544662309368107,167 (official),93,-0.35076252723314383,3 (official),17,-0.1252723311546844,,,,104 (official),,0.8666666666666667,F,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,4,4,No
1632448,FAIL FIRST FILTER|LOW VERBAL,1,1,3,CMPS,MS, MACHINE LEARNING| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| DATA MANAGEMENT SYSTEMS,HOHAI UNIV,3.5,4,0.875,,,,144 (official),23,-6.945533769063189,170 (official),97,2.649237472766856,3 (official),17,-0.1252723311546844,,,,90 (official),,0.75,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,0,,,No
1633626,FAIL FIRST FILTER|LOW GPA 4 SCALE|LOW QUANTITATIVE|LOW VERBAL,1,1,3,CMPS,MS," DATA VISUALIZATION, GRAPHICS AND VISION| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| COMPUTER GAMES AND DIGITAL MEDIA",QINGDAO UNIV,3.21,4,0.8025,,,,143 (official),19,-7.945533769063189,164 (official),87,-3.350762527233144,3 (official),17,-0.1252723311546844,,,,92 (official),,0.7666666666666667,F,Chinese/Chinese-American,N,Foreign: People's Republic of China,0,,,No
1634333,SAMUEL'S LIST,1,1,3,CMPS,MS, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| ALGORITHMS AND THEORY,WUHAN UNIV,3.55,4,0.8875,,,,159 (official),82,8.05446623093681,168 (official),95,0.6492374727668562,3 (official),17,-0.1252723311546844,,,,102 (official),,0.85,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,6,6,No
1633174,MILLER'S LIST|THAKURTA LIST,2,2,5,CMPS,PhD, COMPUTER SECURITY| MACHINE LEARNING| DATA SCIENCE AND ANALYTICS,"UNIV OF CALIF BERKELEY,GEORGIA INSTITUTE TECHNOLOGY",3.1,4,0.775,4,4,1.0,170 (official),99,11.418367346938794,167 (official),93,5.030612244897981,5.5 (official),98,1.2653061224489797,,,,,,,U,European/European descent,Y,Domestic,3,"4,9,9",7.33,Yes
1634701,FAIL FIRST FILTER|LOW LETTER KNOWLEDGE|LOW VERBAL,2,2,3,CMPS,MS," DATA SCIENCE AND ANALYTICS| MACHINE LEARNING| PARALLEL, DISTRIBUTED AND REAL-TIME SYSTEMS","UNIV SOUTHERN CALIFORNIA,NATIONAL CHIAO TUNG UNIV",81.01,,,3.81,4,0.9525,143 (official),19,-6.1063829787233885,170 (official),97,2.8085106382978893,3 (official),17,-0.010638297872340274,,,,,,,M,Taiwanese/Taiwanese American,N,Foreign: Taiwan,0,,,No
1578392,SAMUEL'S LIST,1,1,3,CMPS,MS," MACHINE LEARNING| DATA VISUALIZATION, GRAPHICS AND VISION| COMPUTER GAMES AND DIGITAL MEDIA",NATIONAL CHENGCHI UNIV,3.69,4,0.9225,,,,156 (official),72,6.8936170212766115,170 (official),97,2.8085106382978893,3.5 (official),42,0.4893617021276597,,,,108 (official),,0.9,M,Taiwanese/Taiwanese American,N,Foreign: Taiwan,1,9,9,Yes
1633234,FAIL FIRST FILTER|LOW ANALYTIC|LOW QUANTITATIVE|LOW VERBAL,1,1,3,CMPS,MS, HUMAN COMPUTER INTERACTION,CHANG GUNG UNIV,3.66,4,0.915,,,,139 (official),9,-10.106382978723389,157 (official),67,-10.19148936170211,2.5 (official),7,-0.5106382978723403,,,,92 (official),,0.7666666666666667,F,Taiwanese/Taiwanese American,N,Foreign: Taiwan,0,,,No
1631180,FAIL FIRST FILTER|LOW LETTER OVERALL,1,1,3,CMPS,MS," PARALLEL, DISTRIBUTED AND REAL-TIME SYSTEMS| MACHINE LEARNING| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| OPERATING SYSTEM",BEIJING UNIV OF POSTS & TELE,83,,,,,,150 (official),47,-0.9455337690631893,167 (official),93,-0.35076252723314383,3 (official),17,-0.1252723311546844,,,,92 (official),,0.7666666666666667,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,0,,,No
1631283,SAMUEL'S LIST,2,2,3,CMPS,MS, SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| ALGORITHMS AND THEORY| HUMAN COMPUTER INTERACTION,"ILLINOIS INSTITUTE TECH,BEIJING UNIV OF POSTS & TELE",84.34,,,,,,156 (official),72,5.054466230936811,170 (official),97,2.649237472766856,3.5 (official),42,0.3747276688453156,,,,103 (official),,0.8583333333333333,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,7,7,No
1634828,FAIL FIRST FILTER|LOW ANALYTIC|LOW GPA 4 SCALE|LOW QUANTITATIVE|LOW TOEFL,1,1,3,CMPS,MS," COMPUTER GAMES AND DIGITAL MEDIA| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| DATA VISUALIZATION, GRAPHICS AND VISION",TIANJIN UNIV OF TECH,2.6,4,0.65,,,,151 (official),51,0.05446623093681069,163 (official),85,-4.350762527233144,2 (official),2,-1.1252723311546844,,,,85 (official),,0.7083333333333334,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,0,,,No
1634415,FAIL FIRST FILTER|LOW QUANTITATIVE,1,1,4,CMPS,MS," MACHINE LEARNING| DATA VISUALIZATION, GRAPHICS AND VISION| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS",MARYVILLE COLLEGE,3.71,4,0.9275,,,,158 (official),80,-0.5816326530612059,163 (official),85,1.0306122448979806,3.5 (official),42,-0.7346938775510203,,,,,,,M,European/European descent,N,Domestic,0,,,No
1574443,FAIL FIRST FILTER|LOW QUANTITATIVE,2,2,3,CMPS,MS, COMPUTER GAMES AND DIGITAL MEDIA| MACHINE LEARNING| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES,"STEVENS INSTITUTE OF TECHNOLO,RARITAN VALLEY CMTY COLL",3.498,4,0.8745,,,,147 (official),34,-11.581632653061206,154 (official),55,-7.969387755102019,3.5 (official),42,-0.7346938775510203,,,,,,,M,Not Specified,N,Domestic,0,,,No
1439000,FAIL FIRST FILTER|LOW ANALYTIC|LOW GPA 4 SCALE|LOW LETTER KNOWLEDGE|LOW LETTER OVERALL|LOW VERBAL,2,2,3,CMPS,MS, MACHINE LEARNING| ALGORITHMS AND THEORY| DATA SCIENCE AND ANALYTICS| ARTIFICIAL INTELLIGENCE,"EAST LOS ANGELES COLLEGE,UC IRVINE",3.05,4,0.7625,,,,138 (official),7,-12.94553376906319,167 (official),93,-0.35076252723314383,2.5 (official),7,-0.6252723311546844,,,,,,,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,0,,,No
1633728,SAMUEL'S LIST,1,1,3,CMPS,MS," HUMAN COMPUTER INTERACTION| DATA VISUALIZATION, GRAPHICS AND VISION| MACHINE LEARNING| NETWORKS",BEIJING UNIV OF POSTS & TELE,3.5,4,0.875,,,,150 (official),47,-0.9455337690631893,168 (official),95,0.6492374727668562,3 (official),17,-0.1252723311546844,,,,90 (official),,0.75,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,7,7,No
1633396,FAIL FIRST FILTER|LOW VERBAL,2,2,2,CMPS,MS, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| ALGORITHMS AND THEORY,"EINDHOVEN UNIV OF TECHNOLOGY,Univ Electric Sci & Tech China",3.83,4,0.9575,7.6,10,0.76,144 (self),23,-6.945533769063189,167 (self),93,-0.35076252723314383,4 (self),59,0.8747276688453156,,,,98 (official),,0.8166666666666667,F,Not Specified,N,Foreign: People's Republic of China,0,,,No
1574440,FAIL FIRST FILTER|LOW GPA 4 SCALE,0,1,4,CMPS,MS, SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| MACHINE LEARNING| COMPUTER SECURITY,CHANG GUNG UNIV,2.14,4,0.535,,,,148 (official),38,-1.1063829787233885,170 (official),97,2.8085106382978893,3 (official),17,-0.010638297872340274,,,,101 (official),,0.8416666666666667,M,Taiwanese/Taiwanese American,N,Foreign: Taiwan,0,,,No
1633709,FAIL FIRST FILTER|LOW TOEFL,1,1,3,CMPS,MS," DATA VISUALIZATION, GRAPHICS AND VISION| COMPUTER GAMES AND DIGITAL MEDIA| MACHINE LEARNING",BEIJING INST OF TECH,86.04,,,,,,152 (official),55,1.0544662309368107,167 (official),93,-0.35076252723314383,3.5 (official),42,0.3747276688453156,,,,88 (official),,0.7333333333333333,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,0,,,No
1633474,FAIL FIRST FILTER|LOW ANALYTIC|LOW GPA 4 SCALE|LOW LETTER KNOWLEDGE|LOW QUANTITATIVE,2,2,3,CMPS,MS, SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| HUMAN COMPUTER INTERACTION| DATA MANAGEMENT SYSTEMS,"National Chung Cheng Univ,FU JEN CATHOLIC UNIV",2.7,4,0.675,4,4,1.0,149 (official),42,-0.10638297872338853,160 (official),76,-7.191489361702111,2 (official),2,-1.0106382978723403,,,,,,,F,Taiwanese/Taiwanese American,N,Foreign: Taiwan,0,,,No
1634352,FAIL FIRST FILTER|LOW GPA 4 SCALE|LOW LETTER KNOWLEDGE|LOW LETTER OVERALL,1,1,3,CMPS,MS, SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES,NATIONAL TAIWAN UNIV,2.6,4,0.65,,,,146 (official),30,-3.1063829787233885,168 (official),95,0.8085106382978893,3.5 (official),42,0.4893617021276597,,,,91 (official),,0.7583333333333333,M,Taiwanese/Taiwanese American,N,Foreign: Taiwan,0,,,No
1633502,SAMUEL'S LIST,1,1,3,CMPS,MS," SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| PARALLEL, DISTRIBUTED AND REAL-TIME SYSTEMS| COMPUTER SECURITY",SHANGHAI JIAO TONG UNIV,84.21,,,,,,151 (official),51,0.05446623093681069,168 (official),95,0.6492374727668562,3 (official),17,-0.1252723311546844,,,,97 (official),,0.8083333333333333,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,6,6,No
1633181,FAIL FIRST FILTER|LOW GPA 4 SCALE,1,1,3,CMPS,MS, COMPUTER GAMES AND DIGITAL MEDIA| HUMAN COMPUTER INTERACTION| MACHINE LEARNING,SHANDONG UNIV,3,4,0.75,75.03,,,149 (official),42,-1.9455337690631893,170 (official),97,2.649237472766856,3 (official),17,-0.1252723311546844,,,,102 (official),,0.85,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,0,,,No
1631976,FAIL FIRST FILTER|LOW ANALYTIC,1,1,3,CMPS,MS, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| COMPUTING FOR SOCIETY,TAMKANG UNIV,3.739,4,0.93475,,,,145 (official),26,-4.1063829787233885,167 (official),93,-0.19148936170211073,2.5 (official),7,-0.5106382978723403,,,,90 (official),,0.75,M,Taiwanese/Taiwanese American,N,Foreign: Taiwan,0,,,No
1634541,ACHLIOPTAS LIST|COMANDUR LIST|VAN GELDER'S LIST,2,2,3,CMPS,PhD, ALGORITHMS AND THEORY| LOGIC IN COMPUTER SCIENCE,"NATIONAL TAIWAN UNIV,NATIONAL CHENG KUNG UNIV",3.1,4,0.775,86.24,,,153 (official),60,3.8936170212766115,167 (official),93,-0.19148936170211073,3 (official),17,-0.010638297872340274,,,,109 (official),,0.9083333333333333,M,Taiwanese/Taiwanese American,N,Foreign: Taiwan,4,"2,2,4,6",3.5,Yes
1632641,LODHA'S LIST|PANG LIST,1,1,3,CMPS,PhD," DATA VISUALIZATION, GRAPHICS AND VISION| MACHINE LEARNING| PARALLEL, DISTRIBUTED AND REAL-TIME SYSTEMS",BEIJING INST OF TECH,89.49,,,89.9,,,152 (official),55,1.0544662309368107,170 (official),97,2.649237472766856,3.5 (official),42,0.3747276688453156,,,,103 (official),,0.8583333333333333,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,2,"4,4",4,No
1632662,FAIL FIRST FILTER|LOW GPA 4 SCALE,1,1,3,CMPS,MS," MACHINE LEARNING| DATA VISUALIZATION, GRAPHICS AND VISION| COMPUTER GAMES AND DIGITAL MEDIA",XIAMEN UNIV,3.2,4,0.8,,,,156 (official),72,5.054466230936811,170 (official),97,2.649237472766856,3.5 (official),42,0.3747276688453156,,,,101 (official),,0.8416666666666667,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,0,,,No
1633235,SAMUEL'S LIST,1,1,3,CMPS,MS, SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| DATA MANAGEMENT SYSTEMS| HUMAN COMPUTER INTERACTION,PEKING UNIV,3.62,4,0.905,,,,160 (official),85,9.05446623093681,170 (official),97,2.649237472766856,3.5 (official),42,0.3747276688453156,,,,106 (official),,0.8833333333333333,U,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,10,10,Yes
1632659,SAMUEL'S LIST,1,1,3,CMPS,MS, COMPUTER GAMES AND DIGITAL MEDIA| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| HUMAN COMPUTER INTERACTION,TONGJI UNIV,4.12,5,0.8240000000000001,,,,157 (official),75,6.054466230936811,167 (official),93,-0.35076252723314383,3 (official),17,-0.1252723311546844,,,,100 (official),,0.8333333333333334,M,Not Specified,N,Foreign: People's Republic of China,1,5,5,No
1631868,FAIL FIRST FILTER|LOW GPA 4 SCALE,1,1,3,CMPS,MS," DATA SCIENCE AND ANALYTICS| DATA MANAGEMENT SYSTEMS| DATA VISUALIZATION, GRAPHICS AND VISION",BEIJING UNIV OF POSTS & TELE,3.1,4,0.775,,,,148 (official),38,-2.9455337690631893,170 (official),97,2.649237472766856,3 (official),17,-0.1252723311546844,,,,92 (official),,0.7666666666666667,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,0,,,No
1634713,FAIL FIRST FILTER|LOW GPA 4 SCALE,1,1,3,CMPS,MS," DATA SCIENCE AND ANALYTICS| DATA VISUALIZATION, GRAPHICS AND VISION| DATA MANAGEMENT SYSTEMS",UNIV DELAWARE,2.849,4,0.71225,,,,162 (official),90,11.05446623093681,170 (official),97,2.649237472766856,3 (official),17,-0.1252723311546844,,,,,,,F,Chinese/Chinese-American,N,Foreign: People's Republic of China,0,,,No
1566185,FAIL FIRST FILTER|LOW ANALYTIC,2,2,3,CMPS,MS," DATA VISUALIZATION, GRAPHICS AND VISION","HUAQIAO UNIV,NORTHEASTERN UNIVERSITY",3.776,5,0.7552,,,,150 (official),47,-0.9455337690631893,170 (official),97,2.649237472766856,2.5 (official),7,-0.6252723311546844,,,,94 (official),,0.7833333333333333,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,0,,,No
1633664,ALVARO'S LIST|MILLER'S LIST,1,1,3,CMPS,PhD, COMPUTER SECURITY| STORAGE SYSTEMS| DATA MANAGEMENT SYSTEMS| CRYPTOGRAPHY,BEIJING UNIV OF POSTS & TELE,84.8,,,84.3,,,153 (official),60,2.0544662309368107,166 (official),91,-1.3507625272331438,3 (official),17,-0.1252723311546844,,,,98 (official),,0.8166666666666667,F,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,4,4,No
1634736,KOLAITIS'S LIST|LONG'S LIST|MALTZAHN'S LIST,2,2,3,CMPS,PhD," DATA SCIENCE AND ANALYTICS| PARALLEL, DISTRIBUTED AND REAL-TIME SYSTEMS| DATA MANAGEMENT SYSTEMS","NEW YORK UNIV,XIDIAN UNIV",3.6,4,0.9,3.5,4,0.875,151 (self),51,0.05446623093681069,165 (self),89,-2.350762527233144,3.5 (self),42,0.3747276688453156,,,,98 (self),,0.8166666666666667,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,2,"4,4",4,No
1634767,SAMUEL'S LIST,1,1,3,CMPS,MS, MACHINE LEARNING| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| ALGORITHMS AND THEORY,DALIAN UNIV OF TECHNOLOGY,84,,,,,,152 (official),55,1.0544662309368107,167 (official),93,-0.35076252723314383,3 (official),17,-0.1252723311546844,,,,,7 (official),0.7777777777777778,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,5,5,No
1633651,FAIL FIRST FILTER|LOW GPA 4 SCALE|LOW QUANTITATIVE|LOW TOEFL|LOW VERBAL,1,1,3,CMPS,MS, SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| HUMAN COMPUTER INTERACTION| COMPUTER GAMES AND DIGITAL MEDIA,HEFEI UNIV OF TECHNOLOGY,2.95,4,0.7375,,,,144 (self),23,-6.945533769063189,158 (self),70,-9.350762527233144,3 (self),17,-0.1252723311546844,,,,88 (self),,0.7333333333333333,F,Chinese/Chinese-American,N,Foreign: People's Republic of China,0,,,No
1632357,FAIL FIRST FILTER|LOW QUANTITATIVE,1,1,3,CMPS,MS," HUMAN COMPUTER INTERACTION| DATA VISUALIZATION, GRAPHICS AND VISION| MACHINE LEARNING",BEIJING UNIV OF POSTS & TELE,3.31,4,0.8275,,,,150 (official),47,-0.9455337690631893,164 (official),87,-3.350762527233144,3 (official),17,-0.1252723311546844,,,,93 (official),,0.775,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,0,,,No
1631981,FAIL FIRST FILTER|LOW GPA 100 SCALE,1,1,3,CMPS,MS," DATA VISUALIZATION, GRAPHICS AND VISION| MACHINE LEARNING| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS",BEIJING UNIV OF POSTS & TELE,79.03,,,,,,152 (official),55,1.0544662309368107,167 (official),93,-0.35076252723314383,3 (official),17,-0.1252723311546844,,,,98 (official),,0.8166666666666667,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,0,,,No
1633712,FAIL FIRST FILTER|LOW GPA 4 SCALE,1,1,3,CMPS,MS," HUMAN COMPUTER INTERACTION| DATA VISUALIZATION, GRAPHICS AND VISION| STORAGE SYSTEMS",UNIV OF SCI & TECH OF CHINA,3.07,4,0.7675,,,,149 (official),42,-1.9455337690631893,170 (official),97,2.649237472766856,3 (official),17,-0.1252723311546844,,,,97 (official),,0.8083333333333333,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,0,,,No
1633719,SAMUEL'S LIST,2,2,3,CMPS,MS, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS,"HARBIN INSTITUTE OF TECH,HOKKAIDO UNIV",85.6,,,,,,156 (official),72,5.054466230936811,168 (official),95,0.6492374727668562,3.5 (official),42,0.3747276688453156,,,,109 (official),,0.9083333333333333,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,9,9,Yes
1633180,FAIL FIRST FILTER|LOW QUANTITATIVE,1,1,3,CMPS,MS," MACHINE LEARNING| DATA VISUALIZATION, GRAPHICS AND VISION| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS",HARBIN INSTITUTE OF TECH,81,,,,,,152 (official),55,1.0544662309368107,165 (official),89,-2.350762527233144,3 (official),17,-0.1252723311546844,,,,99 (official),,0.825,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,0,,,No
1634743,FAIL FIRST FILTER|LOW QUANTITATIVE,2,2,3,CMPS,MS, DATA SCIENCE AND ANALYTICS| MACHINE LEARNING| COMPUTING FOR SOCIETY,"Northeast Petroleum Univ,Penn State Harrisburg",3.79,5,0.758,4,4,1.0,157 (official),75,6.054466230936811,162 (official),82,-5.350762527233144,3 (official),17,-0.1252723311546844,,,,106 (official),,0.8833333333333333,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,0,,,No
