ID,Tags,Transcripts Rec'd,Transcripts Req'd,Letters Rec'd,Dept,Degree,Research Interests,Schools Attended,UG GPA,UG GPA SCALE,UG GPA (N),GRAD GPA,GRAD GPA SCALE,GRAD GPA (N),GREV,GREV%,GREV (N),GREQ,GREQ%,GREQ (N),GREA,GREA%,GREA (N),GRESubjName,GRESubjScore,GRESubj%,TOEFL,IELTS,EFL (N),Gender,Ethnicity,CA Res,For/Dom,Number of Reviews,Ratings,Avg. Rating,Admitted
1632354,RAKSHIT'S LIST,1,1,3,CMPS,MS, DATA SCIENCE AND ANALYTICS| COMPUTER SECURITY| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES,BEIJING UNIV OF POSTS & TELE,3.28,4,0.82,,,,156 (official),72,5.054466230936811,170 (official),97,2.649237472766856,3.5 (official),42,0.3747276688453156,,,,100 (official),,0.8333333333333334,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,6,6,No
1631580,RAKSHIT'S LIST,1,1,3,CMPS,MS, SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| DATA SCIENCE AND ANALYTICS| COMPUTER GAMES AND DIGITAL MEDIA,UC LOS ANGELES (UCLA),3.4,4,0.85,,,,162 (official),90,3.418367346938794,167 (official),93,5.030612244897981,5.5 (official),98,1.2653061224489797,,,,,,,F,Chinese/Chinese-American,Y,Domestic,2,"7,9",8,Yes
1634543,ELKAIM'S LIST|HELMBOLD'S LIST|WALKER'S LIST,1,1,3,CMPS,PhD, NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| MACHINE LEARNING| HUMAN COMPUTER INTERACTION,UNIV OF SCI & TECH OF CHINA,3.5,Other,,,,,156 (official),72,5.054466230936811,167 (official),93,-0.35076252723314383,4 (official),59,0.8747276688453156,,,,109 (official),,0.9083333333333333,F,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,2,2,No
1632494,RAKSHIT'S LIST,1,1,3,CMPS,MS, SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| MACHINE LEARNING| COMPUTER SECURITY,SHANGHAI UNIV,2.81,4,0.7025,,,,157 (official),75,6.054466230936811,170 (official),97,2.649237472766856,3 (official),17,-0.1252723311546844,,,,103 (official),,0.8583333333333333,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,6,6,No
1632654,RAKSHIT'S LIST,1,1,3,CMPS,MS, MACHINE LEARNING| HUMAN COMPUTER INTERACTION| DATA SCIENCE AND ANALYTICS| ROBOTICS,BEIJING INST OF TECH,83,,,,,,153 (official),60,2.0544662309368107,170 (official),97,2.649237472766856,3 (official),17,-0.1252723311546844,,,,99 (official),,0.825,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,5,5,No
1633593,RAKSHIT'S LIST,2,2,3,CMPS,MS," SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| DATA VISUALIZATION, GRAPHICS AND VISION| DATA MANAGEMENT SYSTEMS","UC RIVERSIDE,NORTHEASTERN UNIV (CHINA)",82,,,,,,152 (official),55,1.0544662309368107,170 (official),97,2.649237472766856,3 (official),17,-0.1252723311546844,,,,104 (official),,0.8666666666666667,F,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,8,8,Yes
1633262,RAKSHIT'S LIST,1,1,3,CMPS,MS, SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| DATA MANAGEMENT SYSTEMS| COMPUTER SECURITY,WUHAN UNIV,3.5,4,0.875,,,,151 (official),51,0.05446623093681069,168 (official),95,0.6492374727668562,3 (official),17,-0.1252723311546844,,,,99 (official),,0.825,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,5,5,No
1629946,RAKSHIT'S LIST,1,1,3,CMPS,MS, COMPUTER SECURITY| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| DATA SCIENCE AND ANALYTICS| NETWORKING,NATIONAL CENTRAL UNIV,3.41,4,0.8525,,,,150 (official),47,0.8936170212766115,170 (official),97,2.8085106382978893,3.5 (official),42,0.4893617021276597,,,,98 (official),,0.8166666666666667,M,Taiwanese/Taiwanese American,N,Foreign: Taiwan,1,5,5,No
1633399,RAKSHIT'S LIST,1,1,3,CMPS,MS, MACHINE LEARNING| COMPUTER SECURITY| HUMAN COMPUTER INTERACTION,BEIJING INST OF TECH,82.45,,,,,,151 (official),51,0.05446623093681069,167 (official),93,-0.35076252723314383,3.5 (official),42,0.3747276688453156,,,,101 (official),,0.8416666666666667,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,5,5,No
1633711,RAKSHIT'S LIST,1,1,3,CMPS,MS, ALGORITHMS AND THEORY,WUHAN UNIV,3.3,4,0.825,,,,150 (self),47,-0.9455337690631893,168 (self),95,0.6492374727668562,3 (self),17,-0.1252723311546844,,,,91 (self),,0.7583333333333333,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,6,6,No
1633383,VISHY'S LIST|WARMUTH'S LIST,2,2,3,CMPS,PhD, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS,"Univ of Chinese Acad of Sci,WUHAN UNIV",3.67,4,0.9175,,,,153 (official),60,2.0544662309368107,170 (official),97,2.649237472766856,3 (official),17,-0.1252723311546844,,,,100 (official),,0.8333333333333334,F,Chinese/Chinese-American,N,Foreign: People's Republic of China,0,,,No
1632053,RAKSHIT'S LIST,1,1,3,CMPS,MS, DATA SCIENCE AND ANALYTICS,NORTHEASTERN UNIV (CHINA),80,,,,,,155 (official),68,4.054466230936811,170 (official),97,2.649237472766856,3 (official),17,-0.1252723311546844,,,,92 (official),,0.7666666666666667,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,7,7,No
1634506,SAMUEL'S LIST,1,1,2,CMPS,MS, NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| HUMAN COMPUTER INTERACTION| MACHINE LEARNING,NATIONAL TAIWAN UNIV,3.56,4,0.89,,,,148 (official),38,-1.1063829787233885,168 (official),95,0.8085106382978893,3 (official),17,-0.010638297872340274,,,,101 (official),,0.8416666666666667,M,Taiwanese/Taiwanese American,N,Foreign: Taiwan,1,8,8,Yes
1634850,SAMUEL'S LIST,1,1,3,CMPS,MS, STORAGE SYSTEMS| DATA MANAGEMENT SYSTEMS| ALGORITHMS AND THEORY,ZHEJIANG UNIV,3.65,4,0.9125,,,,156 (official),72,5.054466230936811,168 (official),95,0.6492374727668562,3.5 (official),42,0.3747276688453156,,,,102 (official),,0.85,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,5,5,No
1592714,SAMUEL'S LIST,1,1,3,CMPS,MS," MACHINE LEARNING| DATA VISUALIZATION, GRAPHICS AND VISION| HUMAN COMPUTER INTERACTION",TIANJIN UNIV,3.8,4,0.95,,,,154 (official),64,3.0544662309368107,167 (official),93,-0.35076252723314383,3 (official),17,-0.1252723311546844,,,,106 (official),,0.8833333333333333,F,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,7,7,No
1633292,SAMUEL'S LIST,1,1,3,CMPS,MS," MACHINE LEARNING| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| DATA VISUALIZATION, GRAPHICS AND VISION",HEFEI UNIV OF TECHNOLOGY,85.3,,,,,,153 (official),60,2.0544662309368107,168 (official),95,0.6492374727668562,3 (official),17,-0.1252723311546844,,,,101 (official),,0.8416666666666667,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,6,6,No
1592417,ALVARO'S LIST|MILLER'S LIST,1,1,3,CMPS,PhD, COMPUTER SECURITY,BEIJING UNIV OF TECH,3.06,4,0.765,,,,144 (official),23,-6.945533769063189,167 (official),93,-0.35076252723314383,3 (official),17,-0.1252723311546844,,,,89 (official),,0.7416666666666667,U,Not Specified,N,Foreign: People's Republic of China,1,2,2,No
1634779,SAMUEL'S LIST,1,1,3,CMPS,MS, COMPUTER SECURITY| COMPUTING FOR SOCIETY| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES,Univ Sci & Tech Beijing,3.68,4,0.92,,,,156 (official),72,5.054466230936811,170 (official),97,2.649237472766856,3 (official),17,-0.1252723311546844,,,,100 (official),,0.8333333333333334,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,3,3,No
1633434,FLANAGAN'S LIST|KOLAITIS'S LIST,1,1,3,CMPS,PhD, DATA MANAGEMENT SYSTEMS| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| DATA SCIENCE AND ANALYTICS,TAIYUAN UNIV OF TECHNOLOGY,88,,,,,,153 (official),60,2.0544662309368107,167 (official),93,-0.35076252723314383,3 (official),17,-0.1252723311546844,,,,104 (official),,0.8666666666666667,F,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,4,4,No
1634333,SAMUEL'S LIST,1,1,3,CMPS,MS, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| ALGORITHMS AND THEORY,WUHAN UNIV,3.55,4,0.8875,,,,159 (official),82,8.05446623093681,168 (official),95,0.6492374727668562,3 (official),17,-0.1252723311546844,,,,102 (official),,0.85,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,6,6,No
1633174,MILLER'S LIST|THAKURTA LIST,2,2,5,CMPS,PhD, COMPUTER SECURITY| MACHINE LEARNING| DATA SCIENCE AND ANALYTICS,"UNIV OF CALIF BERKELEY,GEORGIA INSTITUTE TECHNOLOGY",3.1,4,0.775,4,4,1.0,170 (official),99,11.418367346938794,167 (official),93,5.030612244897981,5.5 (official),98,1.2653061224489797,,,,,,,U,European/European descent,Y,Domestic,3,"4,9,9",7.33,Yes
1578392,SAMUEL'S LIST,1,1,3,CMPS,MS," MACHINE LEARNING| DATA VISUALIZATION, GRAPHICS AND VISION| COMPUTER GAMES AND DIGITAL MEDIA",NATIONAL CHENGCHI UNIV,3.69,4,0.9225,,,,156 (official),72,6.8936170212766115,170 (official),97,2.8085106382978893,3.5 (official),42,0.4893617021276597,,,,108 (official),,0.9,M,Taiwanese/Taiwanese American,N,Foreign: Taiwan,1,9,9,Yes
1631283,SAMUEL'S LIST,2,2,3,CMPS,MS, SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| ALGORITHMS AND THEORY| HUMAN COMPUTER INTERACTION,"ILLINOIS INSTITUTE TECH,BEIJING UNIV OF POSTS & TELE",84.34,,,,,,156 (official),72,5.054466230936811,170 (official),97,2.649237472766856,3.5 (official),42,0.3747276688453156,,,,103 (official),,0.8583333333333333,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,7,7,No
1633728,SAMUEL'S LIST,1,1,3,CMPS,MS," HUMAN COMPUTER INTERACTION| DATA VISUALIZATION, GRAPHICS AND VISION| MACHINE LEARNING| NETWORKS",BEIJING UNIV OF POSTS & TELE,3.5,4,0.875,,,,150 (official),47,-0.9455337690631893,168 (official),95,0.6492374727668562,3 (official),17,-0.1252723311546844,,,,90 (official),,0.75,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,7,7,No
1633502,SAMUEL'S LIST,1,1,3,CMPS,MS," SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| PARALLEL, DISTRIBUTED AND REAL-TIME SYSTEMS| COMPUTER SECURITY",SHANGHAI JIAO TONG UNIV,84.21,,,,,,151 (official),51,0.05446623093681069,168 (official),95,0.6492374727668562,3 (official),17,-0.1252723311546844,,,,97 (official),,0.8083333333333333,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,6,6,No
1634541,ACHLIOPTAS LIST|COMANDUR LIST|VAN GELDER'S LIST,2,2,3,CMPS,PhD, ALGORITHMS AND THEORY| LOGIC IN COMPUTER SCIENCE,"NATIONAL TAIWAN UNIV,NATIONAL CHENG KUNG UNIV",3.1,4,0.775,86.24,,,153 (official),60,3.8936170212766115,167 (official),93,-0.19148936170211073,3 (official),17,-0.010638297872340274,,,,109 (official),,0.9083333333333333,M,Taiwanese/Taiwanese American,N,Foreign: Taiwan,4,"2,2,4,6",3.5,Yes
1632641,LODHA'S LIST|PANG LIST,1,1,3,CMPS,PhD," DATA VISUALIZATION, GRAPHICS AND VISION| MACHINE LEARNING| PARALLEL, DISTRIBUTED AND REAL-TIME SYSTEMS",BEIJING INST OF TECH,89.49,,,89.9,,,152 (official),55,1.0544662309368107,170 (official),97,2.649237472766856,3.5 (official),42,0.3747276688453156,,,,103 (official),,0.8583333333333333,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,2,"4,4",4,No
1633235,SAMUEL'S LIST,1,1,3,CMPS,MS, SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| DATA MANAGEMENT SYSTEMS| HUMAN COMPUTER INTERACTION,PEKING UNIV,3.62,4,0.905,,,,160 (official),85,9.05446623093681,170 (official),97,2.649237472766856,3.5 (official),42,0.3747276688453156,,,,106 (official),,0.8833333333333333,U,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,10,10,Yes
1632659,SAMUEL'S LIST,1,1,3,CMPS,MS, COMPUTER GAMES AND DIGITAL MEDIA| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| HUMAN COMPUTER INTERACTION,TONGJI UNIV,4.12,5,0.8240000000000001,,,,157 (official),75,6.054466230936811,167 (official),93,-0.35076252723314383,3 (official),17,-0.1252723311546844,,,,100 (official),,0.8333333333333334,M,Not Specified,N,Foreign: People's Republic of China,1,5,5,No
1633664,ALVARO'S LIST|MILLER'S LIST,1,1,3,CMPS,PhD, COMPUTER SECURITY| STORAGE SYSTEMS| DATA MANAGEMENT SYSTEMS| CRYPTOGRAPHY,BEIJING UNIV OF POSTS & TELE,84.8,,,84.3,,,153 (official),60,2.0544662309368107,166 (official),91,-1.3507625272331438,3 (official),17,-0.1252723311546844,,,,98 (official),,0.8166666666666667,F,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,4,4,No
1634736,KOLAITIS'S LIST|LONG'S LIST|MALTZAHN'S LIST,2,2,3,CMPS,PhD," DATA SCIENCE AND ANALYTICS| PARALLEL, DISTRIBUTED AND REAL-TIME SYSTEMS| DATA MANAGEMENT SYSTEMS","NEW YORK UNIV,XIDIAN UNIV",3.6,4,0.9,3.5,4,0.875,151 (self),51,0.05446623093681069,165 (self),89,-2.350762527233144,3.5 (self),42,0.3747276688453156,,,,98 (self),,0.8166666666666667,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,2,"4,4",4,No
1634767,SAMUEL'S LIST,1,1,3,CMPS,MS, MACHINE LEARNING| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| ALGORITHMS AND THEORY,DALIAN UNIV OF TECHNOLOGY,84,,,,,,152 (official),55,1.0544662309368107,167 (official),93,-0.35076252723314383,3 (official),17,-0.1252723311546844,,,,,7 (official),0.7777777777777778,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,5,5,No
1633719,SAMUEL'S LIST,2,2,3,CMPS,MS, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS,"HARBIN INSTITUTE OF TECH,HOKKAIDO UNIV",85.6,,,,,,156 (official),72,5.054466230936811,168 (official),95,0.6492374727668562,3.5 (official),42,0.3747276688453156,,,,109 (official),,0.9083333333333333,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,9,9,Yes
1505541,SAMUEL'S LIST,1,1,3,CMPS,MS, MACHINE LEARNING| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| DATA SCIENCE AND ANALYTICS,EAST CHINA NORMAL UNIV,3.77,4,0.9425,,,,152 (official),55,1.0544662309368107,170 (official),97,2.649237472766856,3 (official),17,-0.1252723311546844,,,,98 (official),,0.8166666666666667,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,7,7,No
1592594,ALVARO'S LIST|FLANAGAN'S LIST,1,1,3,CMPS,PhD," SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| PARALLEL, DISTRIBUTED AND REAL-TIME SYSTEMS| ALGORITHMS AND THEORY",EAST CHINA NORMAL UNIV,3.19,4,0.7975,84,,,151 (official),51,0.05446623093681069,163 (official),85,-4.350762527233144,3.5 (official),42,0.3747276688453156,,,,102 (official),,0.85,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,1,1,No
1634841,SAMUEL'S LIST,1,2,3,CMPS,MS," SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| HUMAN COMPUTER INTERACTION| COMPUTER GAMES AND DIGITAL MEDIA| WEB, BROWSERS AND INTERNET","Center for Digital Media,COMMUNICATION UNIVERSITY OF CHINA",3.45,4,0.8625,,,,146 (self),30,-4.945533769063189,170 (self),97,2.649237472766856,3 (self),17,-0.1252723311546844,,,,91 (self),,0.7583333333333333,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,6,6,No
1633352,GETOOR'S LIST|PANG LIST|THAKURTA LIST|WALKER'S LIST,1,1,3,CMPS,PhD, MACHINE LEARNING| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| DATA SCIENCE AND ANALYTICS,Indraprastha Inst of Info Tech,7.71,10,0.771,9.6,10,0.96,149 (official),42,-3.5112781954887,160 (official),76,-3.378446115288199,4 (official),59,0.33458646616541365,,,,107 (official),,0.8916666666666667,F,Asian Indian,N,Foreign: India,3,"1,4,4",3,No
1632369,SAMUEL'S LIST,2,2,3,CMPS,MS, NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| MACHINE LEARNING| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES,"UNIV OF EDINBURGH,WUHAN UNIV",3.52,4,0.88,,,,157 (official),75,6.054466230936811,167 (official),93,-0.35076252723314383,3 (official),17,-0.1252723311546844,,,,105 (official),,0.875,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,7,7,No
1566905,DEFERRED FROM 2016,2,2,3,CMPS,MS," MACHINE LEARNING| DATA VISUALIZATION, GRAPHICS AND VISION| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES","SOUTHWEST UNIV,UNIV KENTUCKY LEXINGTON*",3.6,4,0.9,4,4,1.0,,62,,,94,,3.5 (self),29,0.3747276688453156,,,,106 (self),,0.8833333333333333,F,Chinese/Chinese-American,N,Foreign: People's Republic of China,0,,,Yes
1633678,THAKURTA LIST|WARMUTH'S LIST,2,2,3,CMPS,PhD, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS,"NORTHEASTERN UNIVERSITY,TIANJIN UNIV OF FINANCE & ECON",3.8,4,0.95,3.792,4,0.948,150 (official),47,-0.9455337690631893,170 (official),97,2.649237472766856,3 (official),17,-0.1252723311546844,,,,,,,F,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,9,9,Yes
1632591,SAMUEL'S LIST,2,2,3,CMPS,MS, DATA SCIENCE AND ANALYTICS| MACHINE LEARNING| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS,"UNIVERSITY OF TECHNOLOGY OF COMPIEGNE,NATIONAL CHIAO TUNG UNIV",3.53,4,0.8825,,,,150 (official),47,0.8936170212766115,168 (official),95,0.8085106382978893,3.5 (official),42,0.4893617021276597,,,,108 (official),,0.9,M,Taiwanese/Taiwanese American,N,Foreign: Taiwan,1,8,8,No
1634676,SAMUEL'S LIST,1,1,3,CMPS,MS, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES,TIANJIN UNIV,3.61,4,0.9025,,,,163 (official),92,12.05446623093681,168 (official),95,0.6492374727668562,3 (official),17,-0.1252723311546844,,,,105 (official),,0.875,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,6,6,No
1574966,SAMUEL'S LIST,1,1,3,CMPS,MS, ALGORITHMS AND THEORY| DATA SCIENCE AND ANALYTICS| DATA MANAGEMENT SYSTEMS,CHONGQING UNIV OF POSTS & TELE,3.45,4,0.8625,,,,151 (official),51,0.05446623093681069,170 (official),97,2.649237472766856,3 (official),17,-0.1252723311546844,,,,100 (official),,0.8333333333333334,M,Not Specified,N,Foreign: People's Republic of China,1,5,5,No
1578422,ALFARO'S LIST|VISHY'S LIST,2,2,3,CMPS,PhD," DATA SCIENCE AND ANALYTICS| COMPUTING FOR SOCIETY| PARALLEL, DISTRIBUTED AND REAL-TIME SYSTEMS","Southwest Jiaotong Univ,BEIJING UNIV OF POSTS & TELE",83.48,,,84.6,,,152 (official),55,1.0544662309368107,165 (official),89,-2.350762527233144,3 (official),17,-0.1252723311546844,,,,101 (official),,0.8416666666666667,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,0,,,No
1633663,SAMUEL'S LIST,1,1,3,CMPS,MS," DATA VISUALIZATION, GRAPHICS AND VISION| MACHINE LEARNING| COMPUTER GAMES AND DIGITAL MEDIA",NORTHEASTERN UNIVERSITY,87.7,,,,,,150 (official),47,-0.9455337690631893,168 (official),95,0.6492374727668562,3 (official),17,-0.1252723311546844,,,,93 (official),,0.775,F,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,9,9,Yes
1633531,SAMUEL'S LIST,2,2,3,CMPS,MS, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| HUMAN COMPUTER INTERACTION,"UNIV OF CALIF EXTENSION IRVNE,INDIANA UNIV BLOOMINGTON",3.73,4,0.9325,,,,153 (official),60,2.0544662309368107,168 (official),95,0.6492374727668562,3 (official),17,-0.1252723311546844,,,,,,,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,5,5,No
1632675,SAMUEL'S LIST,1,1,3,CMPS,MS, SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| ALGORITHMS AND THEORY| COMPUTING FOR SOCIETY,TONGJI UNIV,84.56,,,,,,156 (official),72,5.054466230936811,169 (official),97,1.6492374727668562,3 (official),17,-0.1252723311546844,,,,110 (official),,0.9166666666666666,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,10,10,Yes
1578340,ALVARO'S LIST|MILLER'S LIST,1,1,3,CMPS,PhD," PARALLEL, DISTRIBUTED AND REAL-TIME SYSTEMS",Univ Electric Sci & Tech China,3.85,4,0.9625,,,,145 (official),26,-5.945533769063189,167 (official),93,-0.35076252723314383,3 (official),17,-0.1252723311546844,,,,96 (official),,0.8,F,Chinese/Chinese-American,N,Foreign: People's Republic of China,2,"2,6",4,No
1632029,THAKURTA LIST|VISHY'S LIST,2,2,3,CMPS,PhD, MACHINE LEARNING| COMPUTER SECURITY| DATA SCIENCE AND ANALYTICS,"NANJING TECH UNIV,UNIV OF SCI & TECH OF CHINA",87.73,,,85.88,,,150 (official),47,-0.9455337690631893,161 (official),79,-6.350762527233144,3 (official),17,-0.1252723311546844,,,,95 (official),,0.7916666666666666,U,Not Specified,N,Foreign: People's Republic of China,1,1,1,No
1631262,TIANYI'S LIST,1,1,3,CMPS,MS," MACHINE LEARNING| DATA VISUALIZATION, GRAPHICS AND VISION| COMPUTER SECURITY",BEIJING UNIV OF POSTS & TELE,81.5,,,,,,157 (official),75,6.054466230936811,170 (official),97,2.649237472766856,4 (official),59,0.8747276688453156,,,,99 (official),,0.825,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,9,9,Yes
1629954,TIANYI'S LIST,1,1,3,CMPS,MS," MACHINE LEARNING| DATA VISUALIZATION, GRAPHICS AND VISION| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS",SOUTH CHINA AGRICULTURAL UNIV,4.05,5,0.8099999999999999,,,,155 (official),68,4.054466230936811,167 (official),93,-0.35076252723314383,3.5 (official),42,0.3747276688453156,,,,103 (official),,0.8583333333333333,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,6,6,No
1572715,ACHLIOPTAS LIST|WALKER'S LIST|ZHANG'S LIST,1,1,3,CMPS,PhD, MACHINE LEARNING| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES,SICHUAN UNIV.,3.72,4,0.93,,,,155 (official),68,4.054466230936811,165 (official),89,-2.350762527233144,3.5 (official),42,0.3747276688453156,,,,102 (official),,0.85,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,3,"1,4,6",3.67,No
1633732,ACHLIOPTAS LIST|THAKURTA LIST,2,2,3,CMPS,PhD, MACHINE LEARNING| ALGORITHMS AND THEORY| DATA SCIENCE AND ANALYTICS| NATURAL LANGUAGE PROCESSING,"UNIV OF HYDERABAD,Jawaharlal Nehru Tech Univ Hyderabad",74.7,,,8.7,10,0.8699999999999999,152 (official),55,-0.5112781954886998,162 (official),82,-1.3784461152881988,3.5 (official),42,-0.16541353383458635,,,,109 (official),,0.9083333333333333,M,Asian Indian,N,Foreign: India,2,"2,2",2,No
1578302,COMANDUR LIST|LODHA'S LIST,2,2,3,CMPS,PhD," MACHINE LEARNING| DATA VISUALIZATION, GRAPHICS AND VISION| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS","SICHUAN UNIV.,UNIV OF SCI & TECH OF CHINA",3.53,4,0.8825,3,Other,,147 (self),34,-3.9455337690631893,168 (self),95,0.6492374727668562,3.5 (self),42,0.3747276688453156,,,,96 (self),,0.8,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,2,"4,4",4,No
1574464,ACHLIOPTAS' LIST|THAKURTA LIST|WARMUTH'S LIST,2,2,3,CMPS,PhD, ALGORITHMS AND THEORY| MACHINE LEARNING| DATA SCIENCE AND ANALYTICS,"UNIV COLORADO BOULDER,CHANG GUNG UNIV",3.89,4,0.9725,3.6,4,0.9,146 (official),30,-3.1063829787233885,161 (official),79,-6.191489361702111,2.5 (official),7,-0.5106382978723403,,,,92 (self),,0.7666666666666667,F,Taiwanese/Taiwanese American,N,Foreign: Taiwan,2,"4,4",4,No
1634913,ACHLIOPTAS LIST|GETOOR'S LIST|THAKURTA LIST|VISHY'S LIST,3,3,3,CMPS,PhD, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| HUMAN COMPUTER INTERACTION,"UNIV CONNECTICUT,ISLAMIC AZAD UNIV,Iran Univ of Sci & Tech",17.1,20,0.8550000000000001,19.53,20,0.9765,145 (official),25,-1.9090909090909065,159 (official),75,-2.363636363636374,3 (official),15,-0.31818181818181834,,,,91 (official),,0.7583333333333333,F,Iranian,N,Foreign: Iran,3,"4,4,4",4,No
1634578,GETOOR'S LIST|PANG LIST|THAKURTA LIST|WALKER'S LIST,1,1,3,CMPS,PhD, NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| DATA SCIENCE AND ANALYTICS| DATA MANAGEMENT SYSTEMS,NEW YORK UNIV,3.67,4,0.9175,,,,152 (official),55,1.0544662309368107,170 (official),97,2.649237472766856,4 (official),59,0.8747276688453156,,,,,,,M,Not Specified,N,Foreign: People's Republic of China,3,"4,6,6",5.33,No
1633627,TIANYI'S LIST,1,1,3,CMPS,MS, COMPUTER SECURITY| MACHINE LEARNING| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES,NORTHEASTERN UNIV (CHINA),84.11,,,,,,150 (official),47,-0.9455337690631893,167 (official),93,-0.35076252723314383,3.5 (official),42,0.3747276688453156,,,,96 (official),,0.8,F,Not Specified,N,Foreign: People's Republic of China,1,8,8,No
1633275,TIANYI'S LIST,1,1,3,CMPS,MS," DATA VISUALIZATION, GRAPHICS AND VISION| HUMAN COMPUTER INTERACTION| MACHINE LEARNING",Beihang Univ (Beijing Univ of Aeronautics & Astro),85,,,,,,152 (official),55,1.0544662309368107,170 (official),97,2.649237472766856,3 (official),17,-0.1252723311546844,,,,101 (official),,0.8416666666666667,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,6,6,No
